revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
rising,72,0,72,72
sniffing,86,72,86,14
stepping,117,86,117,31
right_turning,135,117,135,18
running,148,135,148,13
trotting,168,148,168,20
walking,211,168,211,43
sniffing,394,211,394,183
rising,397,394,397,3
grooming,398,397,398,1
walking,454,398,454,56
stepping,543,454,543,89
sniffing,561,543,561,18
grooming,901,561,901,340
walking,914,901,914,13
rising,992,914,992,78
walking,994,992,994,2
sniffing,995,994,995,1
stepping,1024,995,1024,29
walking,1054,1024,1054,30
stepping,1104,1054,1104,50
sniffing,1127,1104,1127,23
grooming,1128,1127,1128,1
rising,1150,1128,1150,22
right_turning,1157,1150,1157,7
running,1186,1157,1186,29
rising,1224,1186,1224,38
sniffing,1277,1224,1277,53
rearing,1334,1277,1334,57
grooming,1335,1334,1335,1
sniffing,1336,1335,1336,1
stepping,1366,1336,1366,30
walking,1384,1366,1384,18
sniffing,1410,1384,1410,26
stepping,1460,1410,1460,50
walking,1465,1460,1465,5
sniffing,1523,1465,1523,58
running,1556,1523,1556,33
walking,1557,1556,1557,1
trotting,1561,1557,1561,4
walking,1594,1561,1594,33
rising,1595,1594,1595,1
climbing,1636,1595,1636,41
left_turning,1641,1636,1641,5
rising,1642,1641,1642,1
rearing,1738,1642,1738,96
hunching,1776,1738,1776,38
grooming,1790,1776,1790,14
left_turning,1818,1790,1818,28
walking,1853,1818,1853,35
sniffing,1902,1853,1902,49
rising,1976,1902,1976,74
right_turning,1984,1976,1984,8
walking,2049,1984,2049,65
trotting,2054,2049,2054,5
sniffing,2057,2054,2057,3
walking,2058,2057,2058,1
stepping,2085,2058,2085,27
walking,2138,2085,2138,53
rising,2139,2138,2139,1
stepping,2197,2139,2197,58
running,2227,2197,2227,30
trotting,2236,2227,2236,9
walking,2237,2236,2237,1
sniffing,2311,2237,2311,74
rising,2382,2311,2382,71
stepping,2422,2382,2422,40
walking,2430,2422,2430,8
stepping,2478,2430,2478,48
sniffing,2603,2478,2603,125
walking,2630,2603,2630,27
trotting,2646,2630,2646,16
walking,2647,2646,2647,1
sniffing,2747,2647,2747,100
rising,2773,2747,2773,26
grooming,2774,2773,2774,1
stepping,2795,2774,2795,21
walking,2810,2795,2810,15
sniffing,2909,2810,2909,99
rising,2910,2909,2910,1
left_turning,2918,2910,2918,8
hunching,2938,2918,2938,20
rearing,2939,2938,2939,1
trotting,2944,2939,2944,5
sniffing,3002,2944,3002,58
stepping,3010,3002,3010,8
running,3037,3010,3037,27
trotting,3063,3037,3063,26
running,3094,3063,3094,31
sniffing,3117,3094,3117,23
trotting,3146,3117,3146,29
stepping,3161,3146,3161,15
right_turning,3175,3161,3175,14
rising,3191,3175,3191,16
rearing,3231,3191,3231,40
walking,3326,3231,3326,95
rearing,3562,3326,3562,236
rising,3563,3562,3563,1
walking,3578,3563,3578,15
sniffing,3609,3578,3609,31
rising,3638,3609,3638,29
sniffing,3805,3638,3805,167
left_turning,3808,3805,3808,3
walking,3825,3808,3825,17
stepping,3849,3825,3849,24
sniffing,3959,3849,3959,110
rearing,3960,3959,3960,1
grooming,4061,3960,4061,101
right_turning,4101,4061,4101,40
walking,4158,4101,4158,57
trotting,4165,4158,4165,7
stepping,4182,4165,4182,17
trotting,4193,4182,4193,11
sniffing,4325,4193,4325,132
rising,4326,4325,4326,1
climbing,4339,4326,4339,13
grooming,4340,4339,4340,1
sniffing,4373,4340,4373,33
rising,4436,4373,4436,63
grooming,4563,4436,4563,127
rearing,4580,4563,4580,17
walking,4616,4580,4616,36
stepping,4633,4616,4633,17
walking,4634,4633,4634,1
grooming,4733,4634,4733,99
stepping,4768,4733,4768,35
trotting,4798,4768,4798,30
running,4814,4798,4814,16
trotting,4827,4814,4827,13
stepping,4870,4827,4870,43
walking,4908,4870,4908,38
trotting,4941,4908,4941,33
walking,4974,4941,4974,33
sniffing,4987,4974,4987,13
rising,4988,4987,4988,1
grooming,5016,4988,5016,28
sniffing,5069,5016,5069,53
grooming,5070,5069,5070,1
rearing,5071,5070,5071,1
grooming,5091,5071,5091,20
sniffing,5160,5091,5160,69
running,5171,5160,5171,11
trotting,5213,5171,5213,42
walking,5219,5213,5219,6
trotting,5261,5219,5261,42
walking,5274,5261,5274,13
sniffing,5296,5274,5296,22
rising,5396,5296,5396,100
stepping,5397,5396,5397,1
sniffing,5449,5397,5449,52
left_turning,5450,5449,5450,1
running,5467,5450,5467,17
sniffing,5522,5467,5522,55
rising,5523,5522,5523,1
stepping,5553,5523,5553,30
rearing,5697,5553,5697,144
rising,5698,5697,5698,1
left_turning,5702,5698,5702,4
walking,5717,5702,5717,15
sniffing,5719,5717,5719,2
walking,5780,5719,5780,61
sniffing,5827,5780,5827,47
walking,5877,5827,5877,50
stepping,5892,5877,5892,15
sniffing,5940,5892,5940,48
stepping,5960,5940,5960,20
rising,5989,5960,5989,29
sniffing,6028,5989,6028,39
left_turning,6085,6028,6085,57
sniffing,6117,6085,6117,32
rising,6120,6117,6120,3
grooming,6121,6120,6121,1
stepping,6122,6121,6122,1
sniffing,6126,6122,6126,4
trotting,6147,6126,6147,21
stepping,6168,6147,6168,21
sniffing,6169,6168,6169,1
stepping,6183,6169,6183,14
walking,6212,6183,6212,29
rising,6240,6212,6240,28
hunching,6347,6240,6347,107
left_turning,6364,6347,6364,17
sniffing,6365,6364,6365,1
rising,6366,6365,6366,1
sniffing,6384,6366,6384,18
rising,6385,6384,6385,1
sniffing,6386,6385,6386,1
trotting,6400,6386,6400,14
walking,6412,6400,6412,12
rising,6445,6412,6445,33
sniffing,6490,6445,6490,45
running,6511,6490,6511,21
trotting,6526,6511,6526,15
walking,6559,6526,6559,33
rising,6702,6559,6702,143
grooming,6703,6702,6703,1
sniffing,6752,6703,6752,49
grooming,6889,6752,6889,137
hunching,6966,6889,6966,77
rising,7048,6966,7048,82
left_turning,7049,7048,7049,1
walking,7132,7049,7132,83
rising,7186,7132,7186,54
sniffing,7201,7186,7201,15
rising,7230,7201,7230,29
running,7248,7230,7248,18
stepping,7264,7248,7264,16
rising,7265,7264,7265,1
grooming,7390,7265,7390,125
running,7397,7390,7397,7
sniffing,7486,7397,7486,89
left_turning,7499,7486,7499,13
walking,7505,7499,7505,6
sniffing,7506,7505,7506,1
rising,7509,7506,7509,3
sniffing,7520,7509,7520,11
left_turning,7530,7520,7530,10
walking,7579,7530,7579,49
sniffing,7607,7579,7607,28
rising,7692,7607,7692,85
walking,7727,7692,7727,35
running,7767,7727,7767,40
stepping,7803,7767,7803,36
sniffing,7849,7803,7849,46
hunching,7900,7849,7900,51
grooming,7901,7900,7901,1
sniffing,8008,7901,8008,107
grooming,8139,8008,8139,131
sniffing,8179,8139,8179,40
walking,8209,8179,8209,30
trotting,8225,8209,8225,16
running,8263,8225,8263,38
walking,8309,8263,8309,46
rearing,8388,8309,8388,79
grooming,8508,8388,8508,120
left_turning,8521,8508,8521,13
walking,8611,8521,8611,90
rising,8653,8611,8653,42
sniffing,8659,8653,8659,6
rising,8691,8659,8691,32
sniffing,8715,8691,8715,24
stepping,8740,8715,8740,25
sniffing,8757,8740,8757,17
rising,8778,8757,8778,21
running,8804,8778,8804,26
stepping,8840,8804,8840,36
rising,8841,8840,8841,1
sniffing,8854,8841,8854,13
running,8866,8854,8866,12
trotting,8891,8866,8891,25
rising,8898,8891,8898,7
sniffing,8899,8898,8899,1
right_turning,8932,8899,8932,33
running,8944,8932,8944,12
sniffing,8957,8944,8957,13
rearing,9251,8957,9251,294
grooming,9866,9251,9866,615
sniffing,9877,9866,9877,11
grooming,10079,9877,10079,202
right_turning,10117,10079,10117,38
trotting,10173,10117,10173,56
stepping,10199,10173,10199,26
rearing,10370,10199,10370,171
hunching,10484,10370,10484,114
rearing,10554,10484,10554,70
rising,10555,10554,10555,1
stepping,10586,10555,10586,31
sniffing,10628,10586,10628,42
climbing,10681,10628,10681,53
running,10729,10681,10729,48
grooming,11077,10729,11077,348
hunching,11158,11077,11158,81
rising,11206,11158,11206,48
sniffing,11208,11206,11208,2
rising,11254,11208,11254,46
grooming,11796,11254,11796,542
sniffing,11840,11796,11840,44
walking,11942,11840,11942,102
stepping,11994,11942,11994,52
sniffing,11995,11994,11995,1
grooming,11996,11995,11996,1
trotting,12046,11996,12046,50
rising,12047,12046,12047,1
climbing,12074,12047,12074,27
grooming,12196,12074,12196,122
hunching,12243,12196,12243,47
rearing,12520,12243,12520,277
rising,12521,12520,12521,1
walking,12586,12521,12586,65
rising,12651,12586,12651,65
climbing,12692,12651,12692,41
stepping,12725,12692,12725,33
walking,12748,12725,12748,23
sniffing,12749,12748,12749,1
grooming,13004,12749,13004,255
left_turning,13030,13004,13030,26
climbing,13091,13030,13091,61
walking,13154,13091,13154,63
trotting,13155,13154,13155,1
sniffing,13221,13155,13221,66
grooming,13462,13221,13462,241
hunching,13555,13462,13555,93
grooming,14377,13555,14377,822
hunching,14568,14377,14568,191
grooming,14793,14568,14793,225
rearing,14856,14793,14856,63
rising,14885,14856,14885,29
walking,14915,14885,14915,30
running,14930,14915,14930,15
rising,14962,14930,14962,32
climbing,14999,14962,14999,37
scratching,15064,14999,15064,65
trotting,15077,15064,15077,13
rising,15124,15077,15124,47
rearing,15125,15124,15125,1
grooming,15214,15125,15214,89
rearing,15215,15214,15215,1
walking,15271,15215,15271,56
sniffing,15312,15271,15312,41
grooming,15313,15312,15313,1
hunching,15367,15313,15367,54
grooming,15472,15367,15472,105
stepping,15473,15472,15473,1
rising,15584,15473,15584,111
grooming,15585,15584,15585,1
rearing,15715,15585,15715,130
sniffing,15749,15715,15749,34
left_turning,15781,15749,15781,32
walking,15858,15781,15858,77
sniffing,15881,15858,15881,23
rising,15917,15881,15917,36
stepping,15945,15917,15945,28
walking,15959,15945,15959,14
stepping,16017,15959,16017,58
rising,16166,16017,16166,149
stepping,16197,16166,16197,31
sniffing,16222,16197,16222,25
stepping,16289,16222,16289,67
climbing,16345,16289,16345,56
grooming,16467,16345,16467,122
left_turning,16486,16467,16486,19
stepping,16507,16486,16507,21
sniffing,16568,16507,16568,61
grooming,16642,16568,16642,74
rearing,16675,16642,16675,33
hunching,16723,16675,16723,48
sniffing,16781,16723,16781,58
grooming,17147,16781,17147,366
rising,17179,17147,17179,32
rearing,17348,17179,17348,169
rising,17349,17348,17349,1
grooming,17389,17349,17389,40
walking,17488,17389,17488,99
grooming,17661,17488,17661,173
rising,17673,17661,17673,12
left_turning,17703,17673,17703,30
stepping,17718,17703,17718,15
walking,17744,17718,17744,26
sniffing,17745,17744,17745,1
left_turning,17746,17745,17746,1
stepping,17768,17746,17768,22
rising,17777,17768,17777,9
walking,17811,17777,17811,34
right_turning,17855,17811,17855,44
walking,17857,17855,17857,2
sniffing,17970,17857,17970,113
stepping,17976,17970,17976,6
rearing,18092,17976,18092,116
sniffing,18214,18092,18214,122
walking,18215,18214,18215,1
sniffing,18260,18215,18260,45
rising,18296,18260,18296,36
sniffing,18297,18296,18297,1
walking,18325,18297,18325,28
stepping,18375,18325,18375,50
walking,18404,18375,18404,29
stepping,18533,18404,18533,129
grooming,18548,18533,18548,15
running,18549,18548,18549,1
trotting,18585,18549,18585,36
walking,18635,18585,18635,50
sniffing,18636,18635,18636,1
rearing,18820,18636,18820,184
right_turning,18828,18820,18828,8
sniffing,18897,18828,18897,69
grooming,19010,18897,19010,113
walking,19014,19010,19014,4
trotting,19031,19014,19031,17
walking,19055,19031,19055,24
stepping,19119,19055,19119,64
rearing,19143,19119,19143,24
hunching,19144,19143,19144,1
rising,19152,19144,19152,8
hunching,19174,19152,19174,22
grooming,19259,19174,19259,85
trotting,19286,19259,19286,27
walking,19310,19286,19310,24
sniffing,19412,19310,19412,102
walking,19448,19412,19448,36
grooming,19666,19448,19666,218
hunching,19751,19666,19751,85
rising,19752,19751,19752,1
climbing,19779,19752,19779,27
sniffing,19796,19779,19796,17
rearing,19836,19796,19836,40
rising,19878,19836,19878,42
walking,19915,19878,19915,37
stepping,19970,19915,19970,55
grooming,20001,19970,20001,31
rearing,20068,20001,20068,67
sniffing,20070,20068,20070,2
walking,20095,20070,20095,25
sniffing,20108,20095,20108,13
rising,20148,20108,20148,40
stepping,20149,20148,20149,1
walking,20188,20149,20188,39
grooming,20268,20188,20268,80
climbing,20308,20268,20308,40
sniffing,20333,20308,20333,25
walking,20349,20333,20349,16
sniffing,20378,20349,20378,29
trotting,20426,20378,20426,48
sniffing,20503,20426,20503,77
stepping,20523,20503,20523,20
rearing,20603,20523,20603,80
walking,20608,20603,20608,5
stepping,20665,20608,20665,57
sniffing,20739,20665,20739,74
rising,20781,20739,20781,42
climbing,20810,20781,20810,29
right_turning,20843,20810,20843,33
stepping,20877,20843,20877,34
rising,20903,20877,20903,26
left_turning,20929,20903,20929,26
sniffing,20930,20929,20930,1
stepping,20976,20930,20976,46
walking,21000,20976,21000,24
running,21020,21000,21020,20
sniffing,21135,21020,21135,115
stepping,21136,21135,21136,1
walking,21149,21136,21149,13
sniffing,21150,21149,21150,1
walking,21179,21150,21179,29
stepping,21186,21179,21186,7
sniffing,21251,21186,21251,65
rising,21265,21251,21265,14
stepping,21266,21265,21266,1
running,21272,21266,21272,6
stepping,21317,21272,21317,45
walking,21340,21317,21340,23
stepping,21361,21340,21361,21
trotting,21389,21361,21389,28
sniffing,21411,21389,21411,22
stepping,21442,21411,21442,31
grooming,21443,21442,21443,1
walking,21485,21443,21485,42
stepping,21541,21485,21541,56
climbing,21576,21541,21576,35
right_turning,21605,21576,21605,29
walking,21634,21605,21634,29
rising,21647,21634,21647,13
climbing,21711,21647,21711,64
grooming,21712,21711,21712,1
walking,21739,21712,21739,27
stepping,21789,21739,21789,50
sniffing,21838,21789,21838,49
rearing,21902,21838,21902,64
stepping,21929,21902,21929,27
walking,21935,21929,21935,6
sniffing,22025,21935,22025,90
walking,22059,22025,22059,34
stepping,22071,22059,22071,12
rising,22105,22071,22105,34
right_turning,22130,22105,22130,25
walking,22147,22130,22147,17
sniffing,22170,22147,22170,23
rising,22171,22170,22171,1
climbing,22214,22171,22214,43
trotting,22217,22214,22217,3
stepping,22325,22217,22325,108
sniffing,22333,22325,22333,8
stepping,22334,22333,22334,1
running,22379,22334,22379,45
trotting,22409,22379,22409,30
rising,22449,22409,22449,40
rearing,22518,22449,22518,69
grooming,22519,22518,22519,1
stepping,22547,22519,22547,28
walking,22571,22547,22571,24
right_turning,22583,22571,22583,12
walking,22620,22583,22620,37
grooming,22692,22620,22692,72
left_turning,22739,22692,22739,47
walking,22750,22739,22750,11
sniffing,22827,22750,22827,77
grooming,23116,22827,23116,289
stepping,23161,23116,23161,45
walking,23162,23161,23162,1
sniffing,23263,23162,23263,101
walking,23312,23263,23312,49
stepping,23330,23312,23330,18
walking,23365,23330,23365,35
sniffing,23366,23365,23366,1
walking,23385,23366,23385,19
sniffing,23438,23385,23438,53
rising,23507,23438,23507,69
sniffing,23508,23507,23508,1
stepping,23535,23508,23535,27
walking,23562,23535,23562,27
right_turning,23599,23562,23599,37
stepping,23633,23599,23633,34
sniffing,23634,23633,23634,1
left_turning,23663,23634,23663,29
sniffing,23687,23663,23687,24
trotting,23741,23687,23741,54
sniffing,23742,23741,23742,1
climbing,23822,23742,23822,80
grooming,23879,23822,23879,57
rearing,23931,23879,23931,52
hunching,23932,23931,23932,1
rearing,23933,23932,23933,1
grooming,24050,23933,24050,117
stepping,24084,24050,24084,34
walking,24108,24084,24108,24
rearing,24162,24108,24162,54
climbing,24209,24162,24209,47
grooming,24210,24209,24210,1
rearing,24211,24210,24211,1
sniffing,24233,24211,24233,22
walking,24256,24233,24256,23
sniffing,24284,24256,24284,28
grooming,24328,24284,24328,44
hunching,24336,24328,24336,8
rearing,24372,24336,24372,36
climbing,24387,24372,24387,15
grooming,24658,24387,24658,271
walking,24684,24658,24684,26
sniffing,24685,24684,24685,1
stepping,24721,24685,24721,36
walking,24722,24721,24722,1
stepping,24734,24722,24734,12
grooming,25057,24734,25057,323
left_turning,25058,25057,25058,1
trotting,25085,25058,25085,27
rising,25111,25085,25111,26
rearing,25141,25111,25141,30
grooming,25142,25141,25142,1
rearing,25188,25142,25188,46
grooming,25385,25188,25385,197
rearing,25394,25385,25394,9
walking,25430,25394,25430,36
stepping,25449,25430,25449,19
sniffing,25500,25449,25500,51
trotting,25516,25500,25516,16
stepping,25549,25516,25549,33
walking,25589,25549,25589,40
right_turning,25605,25589,25605,16
stepping,25639,25605,25639,34
walking,25674,25639,25674,35
sniffing,25688,25674,25688,14
walking,25732,25688,25732,44
stepping,25742,25732,25742,10
walking,25750,25742,25750,8
rising,25813,25750,25813,63
sniffing,25814,25813,25814,1
grooming,25854,25814,25854,40
rearing,25877,25854,25877,23
stepping,25919,25877,25919,42
sniffing,25938,25919,25938,19
rising,26011,25938,26011,73
rearing,26032,26011,26032,21
grooming,26033,26032,26033,1
rearing,26080,26033,26080,47
hunching,26081,26080,26081,1
sniffing,26096,26081,26096,15
rising,26135,26096,26135,39
left_turning,26136,26135,26136,1
scratching,26174,26136,26174,38
grooming,26297,26174,26297,123
climbing,26351,26297,26351,54
walking,26358,26351,26358,7
sniffing,26394,26358,26394,36
rising,26425,26394,26425,31
walking,26448,26425,26448,23
right_turning,26460,26448,26460,12
sniffing,26507,26460,26507,47
stepping,26544,26507,26544,37
walking,26577,26544,26577,33
rearing,26658,26577,26658,81
stepping,26673,26658,26673,15
grooming,26787,26673,26787,114
rearing,26788,26787,26788,1
hunching,26789,26788,26789,1
rearing,26879,26789,26879,90
grooming,26880,26879,26880,1
sniffing,26941,26880,26941,61
grooming,27617,26941,27617,676
