revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
sniffing,37,0,37,37
left_turning,43,37,43,6
stepping,54,43,54,11
rising,102,54,102,48
stepping,137,102,137,35
rising,189,137,189,52
walking,210,189,210,21
sniffing,227,210,227,17
rising,257,227,257,30
rearing,421,257,421,164
rising,481,421,481,60
stepping,561,481,561,80
rising,608,561,608,47
sniffing,682,608,682,74
rising,792,682,792,110
stepping,816,792,816,24
rearing,1186,816,1186,370
climbing,1205,1186,1205,19
grooming,1372,1205,1372,167
left_turning,1397,1372,1397,25
sniffing,1457,1397,1457,60
rising,1507,1457,1507,50
grooming,1567,1507,1567,60
rising,1581,1567,1581,14
climbing,1616,1581,1616,35
grooming,1811,1616,1811,195
stepping,1830,1811,1830,19
walking,1945,1830,1945,115
stepping,1992,1945,1992,47
walking,2008,1992,2008,16
sniffing,2089,2008,2089,81
stepping,2119,2089,2119,30
walking,2120,2119,2120,1
rearing,2136,2120,2136,16
rising,2288,2136,2288,152
rearing,2339,2288,2339,51
grooming,2533,2339,2533,194
walking,2595,2533,2595,62
sniffing,2596,2595,2596,1
walking,2667,2596,2667,71
trotting,2704,2667,2704,37
walking,2706,2704,2706,2
rising,2707,2706,2707,1
climbing,2750,2707,2750,43
grooming,2832,2750,2832,82
sniffing,2849,2832,2849,17
walking,2866,2849,2866,17
rising,2891,2866,2891,25
sniffing,2975,2891,2975,84
grooming,3038,2975,3038,63
sniffing,3109,3038,3109,71
stepping,3112,3109,3112,3
rising,3203,3112,3203,91
sniffing,3220,3203,3220,17
rising,3273,3220,3273,53
stepping,3318,3273,3318,45
walking,3319,3318,3319,1
sniffing,3320,3319,3320,1
rising,3342,3320,3342,22
sniffing,3387,3342,3387,45
rising,3644,3387,3644,257
sniffing,3684,3644,3684,40
stepping,3703,3684,3703,19
walking,3704,3703,3704,1
trotting,3705,3704,3705,1
walking,3708,3705,3708,3
sniffing,3712,3708,3712,4
walking,3741,3712,3741,29
sniffing,3745,3741,3745,4
left_turning,3785,3745,3785,40
sniffing,3786,3785,3786,1
hunching,3916,3786,3916,130
rising,3917,3916,3917,1
walking,3919,3917,3919,2
rising,4024,3919,4024,105
sniffing,4047,4024,4047,23
grooming,4159,4047,4159,112
rising,4197,4159,4197,38
stepping,4228,4197,4228,31
trotting,4238,4228,4238,10
running,4263,4238,4263,25
sniffing,4380,4263,4380,117
rearing,4381,4380,4381,1
sniffing,4431,4381,4431,50
rising,4432,4431,4432,1
walking,4477,4432,4477,45
rising,4537,4477,4537,60
left_turning,4560,4537,4560,23
walking,4598,4560,4598,38
running,4627,4598,4627,29
rising,4683,4627,4683,56
grooming,4684,4683,4684,1
right_turning,4698,4684,4698,14
sniffing,4726,4698,4726,28
rearing,5009,4726,5009,283
grooming,5010,5009,5010,1
rearing,5016,5010,5016,6
sniffing,5017,5016,5017,1
walking,5083,5017,5083,66
stepping,5118,5083,5118,35
sniffing,5147,5118,5147,29
stepping,5166,5147,5166,19
trotting,5186,5166,5186,20
stepping,5225,5186,5225,39
sniffing,5268,5225,5268,43
rising,5413,5268,5413,145
stepping,5429,5413,5429,16
rising,5513,5429,5513,84
left_turning,5532,5513,5532,19
running,5554,5532,5554,22
sniffing,5631,5554,5631,77
rising,5650,5631,5650,19
trotting,5673,5650,5673,23
walking,5674,5673,5674,1
rising,5681,5674,5681,7
sniffing,5685,5681,5685,4
walking,5757,5685,5757,72
sniffing,5797,5757,5797,40
trotting,5832,5797,5832,35
walking,5835,5832,5835,3
trotting,5854,5835,5854,19
running,5895,5854,5895,41
rising,5896,5895,5896,1
grooming,6069,5896,6069,173
sniffing,6102,6069,6102,33
rising,6114,6102,6114,12
stepping,6139,6114,6139,25
sniffing,6157,6139,6157,18
stepping,6191,6157,6191,34
sniffing,6220,6191,6220,29
stepping,6231,6220,6231,11
rising,6295,6231,6295,64
sniffing,6351,6295,6351,56
scratching,6383,6351,6383,32
rising,6389,6383,6389,6
walking,6431,6389,6431,42
sniffing,6489,6431,6489,58
rising,6490,6489,6490,1
grooming,6553,6490,6553,63
