revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
sniffing,45,0,45,45
trotting,70,45,70,25
walking,95,70,95,25
rising,200,95,200,105
sniffing,249,200,249,49
rising,277,249,277,28
running,295,277,295,18
walking,307,295,307,12
stepping,327,307,327,20
rising,328,327,328,1
sniffing,329,328,329,1
walking,345,329,345,16
stepping,379,345,379,34
sniffing,427,379,427,48
rising,471,427,471,44
grooming,555,471,555,84
walking,562,555,562,7
sniffing,563,562,563,1
walking,600,563,600,37
stepping,636,600,636,36
sniffing,696,636,696,60
left_turning,697,696,697,1
walking,731,697,731,34
rising,833,731,833,102
stepping,847,833,847,14
grooming,879,847,879,32
stepping,911,879,911,32
walking,933,911,933,22
sniffing,973,933,973,40
grooming,1084,973,1084,111
left_turning,1130,1084,1130,46
sniffing,1177,1130,1177,47
walking,1189,1177,1189,12
sniffing,1216,1189,1216,27
rising,1217,1216,1217,1
rearing,1218,1217,1218,1
grooming,1283,1218,1283,65
sniffing,1347,1283,1347,64
stepping,1365,1347,1365,18
walking,1422,1365,1422,57
stepping,1437,1422,1437,15
right_turning,1463,1437,1463,26
walking,1465,1463,1465,2
sniffing,1498,1465,1498,33
walking,1506,1498,1506,8
stepping,1523,1506,1523,17
left_turning,1553,1523,1553,30
walking,1565,1553,1565,12
sniffing,1694,1565,1694,129
walking,1695,1694,1695,1
sniffing,1706,1695,1706,11
grooming,1762,1706,1762,56
walking,1798,1762,1798,36
stepping,1820,1798,1820,22
sniffing,1897,1820,1897,77
rising,1939,1897,1939,42
sniffing,1940,1939,1940,1
rising,2124,1940,2124,184
sniffing,2454,2124,2454,330
walking,2493,2454,2493,39
sniffing,2569,2493,2569,76
stepping,2592,2569,2592,23
walking,2664,2592,2664,72
trotting,2688,2664,2688,24
walking,2693,2688,2693,5
stepping,2783,2693,2783,90
sniffing,2887,2783,2887,104
stepping,2916,2887,2916,29
sniffing,2958,2916,2958,42
grooming,3600,2958,3600,642
sniffing,3653,3600,3653,53
walking,3703,3653,3703,50
sniffing,3704,3703,3704,1
climbing,3769,3704,3769,65
grooming,3805,3769,3805,36
running,3834,3805,3834,29
walking,3867,3834,3867,33
stepping,3891,3867,3891,24
sniffing,3903,3891,3903,12
trotting,3921,3903,3921,18
rising,3922,3921,3922,1
climbing,3963,3922,3963,41
walking,3993,3963,3993,30
running,4000,3993,4000,7
walking,4039,4000,4039,39
rising,4057,4039,4057,18
sniffing,4119,4057,4119,62
rising,4163,4119,4163,44
left_turning,4168,4163,4168,5
walking,4192,4168,4192,24
rising,4237,4192,4237,45
stepping,4239,4237,4239,2
walking,4257,4239,4257,18
grooming,4264,4257,4264,7
left_turning,4281,4264,4281,17
right_turning,4323,4281,4323,42
stepping,4324,4323,4324,1
walking,4358,4324,4358,34
trotting,4387,4358,4387,29
sniffing,4388,4387,4388,1
rising,4448,4388,4448,60
rearing,4542,4448,4542,94
grooming,4621,4542,4621,79
left_turning,4657,4621,4657,36
sniffing,4700,4657,4700,43
grooming,4815,4700,4815,115
sniffing,4949,4815,4949,134
stepping,4973,4949,4973,24
sniffing,5000,4973,5000,27
walking,5023,5000,5023,23
trotting,5028,5023,5028,5
walking,5067,5028,5067,39
sniffing,5160,5067,5160,93
walking,5184,5160,5184,24
rising,5202,5184,5202,18
rearing,5262,5202,5262,60
sniffing,5297,5262,5297,35
left_turning,5338,5297,5338,41
running,5370,5338,5370,32
walking,5386,5370,5386,16
stepping,5387,5386,5387,1
rising,5388,5387,5388,1
walking,5419,5388,5419,31
rising,5420,5419,5420,1
walking,5434,5420,5434,14
trotting,5462,5434,5462,28
stepping,5492,5462,5492,30
rising,5512,5492,5512,20
climbing,5610,5512,5610,98
grooming,5720,5610,5720,110
rearing,5721,5720,5721,1
walking,5764,5721,5764,43
sniffing,5765,5764,5765,1
rising,5815,5765,5815,50
sniffing,5925,5815,5925,110
running,5958,5925,5958,33
walking,6002,5958,6002,44
sniffing,6114,6002,6114,112
rising,6134,6114,6134,20
walking,6136,6134,6136,2
sniffing,6178,6136,6178,42
stepping,6201,6178,6201,23
rising,6253,6201,6253,52
walking,6283,6253,6283,30
rising,6329,6283,6329,46
sniffing,6341,6329,6341,12
walking,6406,6341,6406,65
stepping,6408,6406,6408,2
rising,6409,6408,6409,1
sniffing,6433,6409,6433,24
rearing,6434,6433,6434,1
walking,6452,6434,6452,18
stepping,6516,6452,6516,64
walking,6533,6516,6533,17
sniffing,6534,6533,6534,1
rising,6535,6534,6535,1
grooming,6650,6535,6650,115
sniffing,6716,6650,6716,66
right_turning,6727,6716,6727,11
sniffing,6728,6727,6728,1
walking,6762,6728,6762,34
rising,6806,6762,6806,44
sniffing,6858,6806,6858,52
rising,6887,6858,6887,29
rearing,6888,6887,6888,1
grooming,6889,6888,6889,1
walking,6895,6889,6895,6
trotting,6921,6895,6921,26
walking,7010,6921,7010,89
sniffing,7011,7010,7011,1
stepping,7037,7011,7037,26
walking,7042,7037,7042,5
stepping,7046,7042,7046,4
walking,7117,7046,7117,71
trotting,7136,7117,7136,19
rising,7219,7136,7219,83
rearing,7220,7219,7220,1
right_turning,7221,7220,7221,1
walking,7243,7221,7243,22
rising,7305,7243,7305,62
left_turning,7387,7305,7387,82
trotting,7390,7387,7390,3
stepping,7410,7390,7410,20
walking,7420,7410,7420,10
sniffing,7501,7420,7501,81
grooming,7784,7501,7784,283
sniffing,7822,7784,7822,38
rising,7827,7822,7827,5
right_turning,7835,7827,7835,8
trotting,7859,7835,7859,24
stepping,7899,7859,7899,40
walking,7916,7899,7916,17
right_turning,7940,7916,7940,24
sniffing,7941,7940,7941,1
rising,7987,7941,7987,46
climbing,8027,7987,8027,40
stepping,8044,8027,8044,17
walking,8067,8044,8067,23
sniffing,8073,8067,8073,6
rising,8091,8073,8091,18
sniffing,8252,8091,8252,161
climbing,8306,8252,8306,54
grooming,8402,8306,8402,96
right_turning,8419,8402,8419,17
walking,8420,8419,8420,1
sniffing,8421,8420,8421,1
walking,8424,8421,8424,3
stepping,8444,8424,8444,20
walking,8466,8444,8466,22
sniffing,8467,8466,8467,1
stepping,8514,8467,8514,47
rising,8524,8514,8524,10
climbing,8553,8524,8553,29
sniffing,8567,8553,8567,14
grooming,8568,8567,8568,1
rearing,8635,8568,8635,67
left_turning,8636,8635,8636,1
sniffing,8637,8636,8637,1
rising,8645,8637,8645,8
walking,8711,8645,8711,66
rising,8735,8711,8735,24
grooming,8793,8735,8793,58
stepping,8825,8793,8825,32
walking,8897,8825,8897,72
stepping,8922,8897,8922,25
walking,8958,8922,8958,36
sniffing,8998,8958,8998,40
rising,9086,8998,9086,88
climbing,9162,9086,9162,76
rearing,9205,9162,9205,43
grooming,9321,9205,9321,116
walking,9379,9321,9379,58
rising,9409,9379,9409,30
rearing,9432,9409,9432,23
grooming,10258,9432,10258,826
rearing,10262,10258,10262,4
climbing,10292,10262,10292,30
sniffing,10342,10292,10342,50
running,10361,10342,10361,19
walking,10400,10361,10400,39
running,10447,10400,10447,47
walking,10476,10447,10476,29
rising,10477,10476,10477,1
grooming,10478,10477,10478,1
rising,10497,10478,10497,19
grooming,10550,10497,10550,53
rising,10579,10550,10579,29
running,10588,10579,10588,9
rising,10650,10588,10650,62
stepping,10656,10650,10656,6
walking,10672,10656,10672,16
stepping,10700,10672,10700,28
sniffing,10708,10700,10708,8
grooming,11039,10708,11039,331
rising,11092,11039,11092,53
walking,11146,11092,11146,54
stepping,11194,11146,11194,48
sniffing,11256,11194,11256,62
stepping,11316,11256,11316,60
sniffing,11318,11316,11318,2
rearing,11353,11318,11353,35
grooming,11604,11353,11604,251
rising,11664,11604,11664,60
walking,11685,11664,11685,21
rising,11686,11685,11686,1
left_turning,11704,11686,11704,18
rising,11951,11704,11951,247
left_turning,11969,11951,11969,18
running,12023,11969,12023,54
rising,12024,12023,12024,1
climbing,12103,12024,12103,79
sniffing,12188,12103,12188,85
stepping,12215,12188,12215,27
trotting,12228,12215,12228,13
running,12260,12228,12260,32
trotting,12272,12260,12272,12
grooming,12273,12272,12273,1
rearing,12302,12273,12302,29
climbing,12327,12302,12327,25
sniffing,12335,12327,12335,8
stepping,12366,12335,12366,31
walking,12367,12366,12367,1
rising,12449,12367,12449,82
hunching,12507,12449,12507,58
rearing,12686,12507,12686,179
hunching,12690,12686,12690,4
sniffing,12703,12690,12703,13
climbing,12768,12703,12768,65
grooming,12839,12768,12839,71
rising,12882,12839,12882,43
climbing,12909,12882,12909,27
sniffing,12956,12909,12956,47
stepping,12969,12956,12969,13
sniffing,12987,12969,12987,18
grooming,12988,12987,12988,1
walking,13053,12988,13053,65
grooming,13627,13053,13627,574
trotting,13658,13627,13658,31
sniffing,13701,13658,13701,43
walking,13746,13701,13746,45
stepping,13755,13746,13755,9
left_turning,13780,13755,13780,25
sniffing,13830,13780,13830,50
stepping,13861,13830,13861,31
sniffing,13872,13861,13872,11
grooming,14077,13872,14077,205
sniffing,14090,14077,14090,13
stepping,14114,14090,14114,24
sniffing,14163,14114,14163,49
running,14202,14163,14202,39
sniffing,14246,14202,14246,44
grooming,14247,14246,14247,1
right_turning,14291,14247,14291,44
grooming,14452,14291,14452,161
right_turning,14478,14452,14478,26
trotting,14493,14478,14493,15
walking,14543,14493,14543,50
left_turning,14560,14543,14560,17
stepping,14592,14560,14592,32
rising,14593,14592,14593,1
climbing,14616,14593,14616,23
grooming,14617,14616,14617,1
