revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
sniffing,28,0,28,28
grooming,200,28,200,172
right_turning,209,200,209,9
stepping,233,209,233,24
sniffing,309,233,309,76
rising,311,309,311,2
grooming,312,311,312,1
sniffing,360,312,360,48
stepping,427,360,427,67
right_turning,429,427,429,2
walking,454,429,454,25
sniffing,529,454,529,75
rising,582,529,582,53
sniffing,583,582,583,1
walking,610,583,610,27
stepping,612,610,612,2
rising,613,612,613,1
hunching,614,613,614,1
climbing,664,614,664,50
grooming,790,664,790,126
right_turning,814,790,814,24
walking,837,814,837,23
stepping,867,837,867,30
walking,880,867,880,13
stepping,899,880,899,19
rising,927,899,927,28
left_turning,960,927,960,33
sniffing,989,960,989,29
grooming,1129,989,1129,140
sniffing,1134,1129,1134,5
hunching,1144,1134,1144,10
rearing,1222,1144,1222,78
rising,1287,1222,1287,65
rearing,1440,1287,1440,153
climbing,1471,1440,1471,31
left_turning,1478,1471,1478,7
sniffing,1547,1478,1547,69
left_turning,1575,1547,1575,28
sniffing,1633,1575,1633,58
rising,1683,1633,1683,50
grooming,1772,1683,1772,89
sniffing,1838,1772,1838,66
grooming,1849,1838,1849,11
sniffing,1850,1849,1850,1
rising,1859,1850,1859,9
walking,1874,1859,1874,15
running,1891,1874,1891,17
trotting,1907,1891,1907,16
walking,1936,1907,1936,29
sniffing,1964,1936,1964,28
stepping,1965,1964,1965,1
sniffing,1995,1965,1995,30
stepping,1996,1995,1996,1
walking,2044,1996,2044,48
rising,2116,2044,2116,72
running,2131,2116,2131,15
walking,2174,2131,2174,43
sniffing,2193,2174,2193,19
climbing,2226,2193,2226,33
running,2268,2226,2268,42
trotting,2314,2268,2314,46
stepping,2315,2314,2315,1
walking,2316,2315,2316,1
rising,2331,2316,2331,15
stepping,2358,2331,2358,27
sniffing,2359,2358,2359,1
trotting,2360,2359,2360,1
walking,2408,2360,2408,48
trotting,2446,2408,2446,38
walking,2474,2446,2474,28
running,2489,2474,2489,15
grooming,2490,2489,2490,1
right_turning,2511,2490,2511,21
sniffing,2530,2511,2530,19
rising,2577,2530,2577,47
right_turning,2597,2577,2597,20
walking,2621,2597,2621,24
sniffing,2626,2621,2626,5
rising,2730,2626,2730,104
right_turning,2731,2730,2731,1
walking,2732,2731,2732,1
sniffing,2755,2732,2755,23
rising,2806,2755,2806,51
grooming,2807,2806,2807,1
stepping,2858,2807,2858,51
walking,2863,2858,2863,5
stepping,2869,2863,2869,6
walking,2920,2869,2920,51
sniffing,2921,2920,2921,1
right_turning,2944,2921,2944,23
stepping,2977,2944,2977,33
sniffing,3051,2977,3051,74
left_turning,3053,3051,3053,2
sniffing,3074,3053,3074,21
rising,3075,3074,3075,1
stepping,3136,3075,3136,61
sniffing,3173,3136,3173,37
stepping,3249,3173,3249,76
walking,3281,3249,3281,32
stepping,3306,3281,3306,25
walking,3326,3306,3326,20
rising,3414,3326,3414,88
trotting,3457,3414,3457,43
walking,3498,3457,3498,41
sniffing,3534,3498,3534,36
rising,3676,3534,3676,142
hunching,3910,3676,3910,234
grooming,3985,3910,3985,75
stepping,3988,3985,3988,3
sniffing,3989,3988,3989,1
left_turning,4014,3989,4014,25
sniffing,4048,4014,4048,34
grooming,4069,4048,4069,21
rising,4196,4069,4196,127
walking,4211,4196,4211,15
sniffing,4224,4211,4224,13
right_turning,4257,4224,4257,33
sniffing,4258,4257,4258,1
rearing,4423,4258,4423,165
rising,4424,4423,4424,1
climbing,4441,4424,4441,17
grooming,5079,4441,5079,638
left_turning,5097,5079,5097,18
grooming,5098,5097,5098,1
left_turning,5109,5098,5109,11
sniffing,5133,5109,5133,24
rising,5141,5133,5141,8
walking,5184,5141,5184,43
trotting,5196,5184,5196,12
running,5215,5196,5215,19
trotting,5231,5215,5231,16
sniffing,5276,5231,5276,45
left_turning,5296,5276,5296,20
stepping,5323,5296,5323,27
trotting,5349,5323,5349,26
rising,5377,5349,5377,28
stepping,5408,5377,5408,31
sniffing,5443,5408,5443,35
rising,5493,5443,5493,50
sniffing,5518,5493,5518,25
walking,5568,5518,5568,50
stepping,5587,5568,5587,19
grooming,5588,5587,5588,1
sniffing,5633,5588,5633,45
stepping,5685,5633,5685,52
running,5734,5685,5734,49
trotting,5758,5734,5758,24
running,5791,5758,5791,33
stepping,5810,5791,5810,19
rising,5864,5810,5864,54
sniffing,6239,5864,6239,375
rising,6299,6239,6299,60
sniffing,6300,6299,6300,1
stepping,6307,6300,6307,7
rising,6386,6307,6386,79
sniffing,6387,6386,6387,1
walking,6464,6387,6464,77
stepping,6481,6464,6481,17
sniffing,6604,6481,6604,123
stepping,6635,6604,6635,31
walking,6694,6635,6694,59
stepping,6710,6694,6710,16
sniffing,6759,6710,6759,49
walking,6764,6759,6764,5
sniffing,6771,6764,6771,7
running,6807,6771,6807,36
walking,6825,6807,6825,18
rising,6902,6825,6902,77
sniffing,6919,6902,6919,17
rising,6920,6919,6920,1
sniffing,6936,6920,6936,16
rising,6937,6936,6937,1
sniffing,6962,6937,6962,25
climbing,7011,6962,7011,49
sniffing,7047,7011,7047,36
right_turning,7056,7047,7056,9
walking,7084,7056,7084,28
trotting,7116,7084,7116,32
stepping,7144,7116,7144,28
running,7175,7144,7175,31
walking,7178,7175,7178,3
trotting,7200,7178,7200,22
stepping,7219,7200,7219,19
walking,7226,7219,7226,7
sniffing,7277,7226,7277,51
right_turning,7293,7277,7293,16
rising,7333,7293,7333,40
left_turning,7341,7333,7341,8
walking,7410,7341,7410,69
sniffing,7520,7410,7520,110
left_turning,7559,7520,7559,39
climbing,7594,7559,7594,35
grooming,7728,7594,7728,134
rising,7934,7728,7934,206
stepping,7941,7934,7941,7
sniffing,8035,7941,8035,94
grooming,8146,8035,8146,111
left_turning,8171,8146,8171,25
sniffing,8227,8171,8227,56
grooming,8244,8227,8244,17
sniffing,8331,8244,8331,87
walking,8419,8331,8419,88
stepping,8441,8419,8441,22
sniffing,8446,8441,8446,5
left_turning,8466,8446,8466,20
rising,8476,8466,8476,10
rearing,8521,8476,8521,45
left_turning,8523,8521,8523,2
running,8557,8523,8557,34
walking,8614,8557,8614,57
sniffing,8615,8614,8615,1
trotting,8639,8615,8639,24
walking,8645,8639,8645,6
sniffing,8671,8645,8671,26
left_turning,8769,8671,8769,98
sniffing,8781,8769,8781,12
grooming,8782,8781,8782,1
hunching,8798,8782,8798,16
rearing,8845,8798,8845,47
grooming,9021,8845,9021,176
sniffing,9071,9021,9071,50
running,9085,9071,9085,14
walking,9108,9085,9108,23
stepping,9124,9108,9124,16
sniffing,9185,9124,9185,61
left_turning,9198,9185,9198,13
stepping,9219,9198,9219,21
sniffing,9246,9219,9246,27
hunching,9247,9246,9247,1
rising,9296,9247,9296,49
walking,9297,9296,9297,1
rearing,9388,9297,9388,91
walking,9389,9388,9389,1
grooming,9784,9389,9784,395
rearing,9839,9784,9839,55
trotting,9881,9839,9881,42
running,9896,9881,9896,15
sniffing,9947,9896,9947,51
rearing,9948,9947,9948,1
grooming,10483,9948,10483,535
hunching,10612,10483,10612,129
rearing,10761,10612,10761,149
climbing,10810,10761,10810,49
sniffing,10824,10810,10824,14
walking,10848,10824,10848,24
grooming,11053,10848,11053,205
sniffing,11057,11053,11057,4
right_turning,11076,11057,11076,19
rising,11163,11076,11163,87
grooming,11186,11163,11186,23
right_turning,11198,11186,11198,12
walking,11226,11198,11226,28
running,11236,11226,11236,10
walking,11285,11236,11285,49
trotting,11313,11285,11313,28
rising,11314,11313,11314,1
running,11325,11314,11325,11
walking,11336,11325,11336,11
rising,11364,11336,11364,28
rearing,11432,11364,11432,68
hunching,11547,11432,11547,115
grooming,11964,11547,11964,417
left_turning,11965,11964,11965,1
running,12005,11965,12005,40
walking,12084,12005,12084,79
stepping,12113,12084,12113,29
rising,12131,12113,12131,18
walking,12146,12131,12146,15
climbing,12193,12146,12193,47
grooming,12435,12193,12435,242
rearing,12436,12435,12436,1
hunching,12457,12436,12457,21
grooming,12923,12457,12923,466
right_turning,12962,12923,12962,39
running,12980,12962,12980,18
rising,12981,12980,12981,1
sniffing,13053,12981,13053,72
grooming,13203,13053,13203,150
sniffing,13266,13203,13266,63
rising,13341,13266,13341,75
sniffing,13380,13341,13380,39
rearing,13381,13380,13381,1
grooming,13494,13381,13494,113
scratching,13519,13494,13519,25
sniffing,13530,13519,13530,11
walking,13544,13530,13544,14
rising,13545,13544,13545,1
sniffing,13596,13545,13596,51
walking,13632,13596,13632,36
sniffing,13702,13632,13702,70
stepping,13729,13702,13729,27
walking,13763,13729,13763,34
sniffing,13799,13763,13799,36
left_turning,13846,13799,13846,47
grooming,13988,13846,13988,142
running,14002,13988,14002,14
left_turning,14024,14002,14024,22
grooming,14136,14024,14136,112
walking,14204,14136,14204,68
trotting,14242,14204,14242,38
sniffing,14299,14242,14299,57
stepping,14331,14299,14331,32
grooming,14647,14331,14647,316
